V1,V2.y
V1,V2
IB0041,NA
IB0042,1.12
IB0043,NA
IB0044,NA
IB0045,NA
IB0046,NA
IB0047,NA
IB0048,NA
IB0049,NA
IB0050,NA
IB0051,NA
IB0052,2.57
IB0053,NA
IB0054,NA
IB0055,NA
IB0056,NA
IB0057,NA
IB0058,NA
IB0059,NA
IB0060,NA
IB0061,2.92
IB0062,NA
IC0001,2.57
IC0002,3.02
IC0003,NA
IC0004,NA
IC0005,NA
IC0006,0.526666666666667
IC0007,NA
IC0008,NA
IC0009,NA
IC0010,NA
IC0011,NA
IC0012,NA
IC0013,NA
IC0014,NA
IC0015,NA
IC0016,0.32
IC0017,NA
IC0018,3.59
IC0019,NA
IC0020,3.3
IC0021,NA
IC0022,NA
IC0023,2.78
IC0024,NA
IC0025,NA
IC0026,NA
IC0027,NA
IC0028,NA
IC0029,0.78
IC0030,NA
IC0031,NA
IC0032,NA
IC0033,NA
IC0034,NA
IC0035,21.72074074074
IC0036,NA
IC0037,NA
IC0038,NA
IC0039,NA
IC0040,NA
IC0041,NA
IC0042,NA
IC0043,NA
IC0044,NA
IC0045,NA
IC0046,NA
IC0047,NA
IC0048,3.51
IC0049,NA
IC0050,0.56
IC0051,NA
IC0052,NA
IC0053,NA
IC0054,1.175
IC0055,3.23
IC0056,NA
IC0057,NA
IC0058,NA
IC0059,NA
IC0060,NA
IC0061,NA
IC0062,NA
IC0063,NA
IC0064,NA
IC0065,NA
IC0066,NA
IC0067,NA
IC0068,NA
IC0069,NA
IC0070,NA
IC0071,NA
IC0072,NA
IC0073,NA
IC0074,NA
IC0075,NA
IC0076,NA
IC0077,NA
IC0078,NA
IC0079,NA
IC0080,NA
IC0081,0.45
IC0082,NA
IC0083,NA
IC0084,NA
IC0085,NA
IC0086,NA
IC0087,NA
IC0088,3.24
IC0089,NA
IC0090,NA
IC0091,NA
IC0092,NA
IC0093,5.25
IC0094,NA
IC0095,1.62
IC0096,1.69
IC0097,NA
IC0098,NA
IC0099,NA
IC0100,NA
IC0101,NA
IC0102,NA
IC0103,NA
IC0104,NA
IC0105,10.580634920635
IC0106,0
IC0107,NA
IC0108,NA
IC0109,NA
IC0110,NA
IC0111,NA
IC0112,NA
IC0113,0.12
IC0114,NA
IC0115,NA
IC0116,1.22
IC0117,NA
IC0118,NA
IC0119,NA
IC0120,NA
IC0121,NA
IC0122,NA
IC0123,NA
IC0124,NA
IC0125,NA
IC0126,NA
IC0127,NA
